,sdbAre_meanIQ,sdbAre_rangeIQ,sdbAre_TheilID,sdbPer_meanIQ,sdbPer_rangeIQ,sdbPer_TheilID,ssbCCo_meanIQ,ssbCCo_rangeIQ,ssbCCo_TheilID,ssbCor_meanIQ,ssbCor_rangeIQ,ssbCor_TheilID,ssbSqu_meanIQ,ssbSqu_rangeIQ,ssbSqu_TheilID,ssbERI_meanIQ,ssbERI_rangeIQ,ssbERI_TheilID,ssbElo_meanIQ,ssbElo_rangeIQ,ssbElo_TheilID,ssbCCD_meanIQ,ssbCCD_rangeIQ,ssbCCD_TheilID,stbCeA_meanIQ,stbCeA_rangeIQ,stbCeA_TheilID,mtbSWR_meanIQ,mtbSWR_rangeIQ,mtbSWR_TheilID,mtbAli_meanIQ,mtbAli_rangeIQ,mtbAli_TheilID,mtbNDi_meanIQ,mtbNDi_rangeIQ,mtbNDi_TheilID,ldbPWL_meanIQ,ldbPWL_rangeIQ,ldbPWL_TheilID,stbSAl_meanIQ,stbSAl_rangeIQ,stbSAl_TheilID,ltcBuA_meanIQ,ltcBuA_rangeIQ,ltcBuA_TheilID,sssLin_meanIQ,sssLin_rangeIQ,sssLin_TheilID,sdsSPW_meanIQ,sdsSPW_rangeIQ,sdsSPW_TheilID,stsOpe_meanIQ,stsOpe_rangeIQ,stsOpe_TheilID,svsSDe_meanIQ,svsSDe_rangeIQ,svsSDe_TheilID,sdsAre_meanIQ,sdsAre_rangeIQ,sdsAre_TheilID,sdsBAr_meanIQ,sdsBAr_rangeIQ,sdsBAr_TheilID,sisBpM_meanIQ,sisBpM_rangeIQ,sisBpM_TheilID,sdcLAL_meanIQ,sdcLAL_rangeIQ,sdcLAL_TheilID,sdcAre_meanIQ,sdcAre_rangeIQ,sdcAre_TheilID,sscERI_meanIQ,sscERI_rangeIQ,sscERI_TheilID,sicCAR_meanIQ,sicCAR_rangeIQ,sicCAR_TheilID,stcSAl_meanIQ,stcSAl_rangeIQ,stcSAl_TheilID,ldkAre_meanIQ,ldkAre_rangeIQ,ldkAre_TheilID,lskElo_meanIQ,lskElo_rangeIQ,lskElo_TheilID,likGra_meanIQ,likGra_rangeIQ,likGra_TheilID,meshedness_meanIQ,meshedness_rangeIQ,meshedness_TheilID,sdsLen_meanIQ,sdsLen_rangeIQ,sdsLen_TheilID
nazare2,2.932040040628174,3.700397018135563,1.7411886892012274,2.5870096163694094,3.142603886357743,1.970070478607491,-0.5302485421807885,0.5899022912120943,-0.004860332214862346,-0.7387888226022759,-0.22260593062146078,1.2478180202457743,-0.5358882128164251,-0.5109060600184132,0.9761590004329225,0.775402868423298,-0.7699661040114724,1.0285184741990467,-0.4522658061057077,1.4267983700665365,0.45261692453439967,2.760347896925343,3.4959211746023664,1.712557805134565,-0.6394834867527225,-1.083041118258329,-1.6897291446030547,-0.7160518945942866,1.1731470238085628,0.462411369229987,-0.5719569474906595,-0.7386956408240951,-0.47578097023002736,0.9208718926336497,1.2659856622672676,-0.055037506156615845,0.05868155087613514,-0.5973128627507873,0.436940229005207,-0.9668516164475535,-1.0672024499987633,-0.39191438078517554,-0.9710150663074133,0.0,-1.9558075396247565,0.5363191551350767,-0.5043129619318234,-0.6932377764955722,-1.3440078246231466,1.0215813156463667,0.9285578982379198,0.9672548932944164,-1.1482388272330024,-0.5061594898326511,-0.3236370552151747,-0.40820697173364495,-0.02954241810247427,0.10824064701777791,-0.09973503670437255,1.4111083184986433,0.3204683381111106,0.26433061005425357,1.7037069557261555,-1.7156162435305835,-0.5116217465356507,2.691674738333275,2.3993957176361835,2.8667766925658427,1.05792067451012,2.753863041699253,3.610918849691415,1.2653357746168497,0.4568200312298215,0.08474913148431362,-0.368946693905772,-0.4906417691628967,0.13922517749145677,0.29479300432674893,-1.1548197268973213,-1.599659221947784,0.09288601802344279,0.1525512283616554,-0.05973959248061468,-0.6743669261179477,0.15572657552666247,-0.15697185157714702,-0.4311923167652635,-1.4637589136627045,-1.1996865523424876,1.2999107405597485,-0.703577739027189,-0.8049824933633978,3.889488109021242,0.6011930083692142,1.7789868310827817,0.7459237341684961
cascais,-0.7502943635221331,-0.18202768876951345,1.516532149812943,-0.8246841544583967,0.19306477659722193,1.18160864260279,-0.2434657583650216,0.2744509970160559,-0.00036035400306099407,0.8233534365209193,0.5592295330246453,0.4910472003317855,1.9480446630008816,1.5176889662076667,-0.6679937711635928,-0.7984642748678716,0.846009811851453,0.4971551696017843,0.06392471428039713,0.18149117745956064,-0.28764372736790006,-0.928211355756655,0.1257767121163179,1.1412017627473707,0.023207238731506052,0.06309744108808678,0.07057798006729439,1.3316974634626875,-0.13771963097795006,-1.1784335262593026,0.6941956943855199,0.6287061348028781,-0.34151514937575744,-1.22521552560266,-1.0304720061203652,0.40709139929427823,0.05503457530547598,-0.6966332898084637,-0.2110322033745089,0.6640940689290646,0.6676646124004815,-0.31107832642892624,-1.1739876224132386,0.0,-0.4361872930098384,0.027364623874918646,-0.11118598787110116,0.003552811496498025,0.5080406220160112,-0.9551650281976553,0.20007371827185086,-1.1068658538689133,0.589874736410741,1.7718786479700488,0.5101675711080158,-0.09339920702632976,-0.46231671515354983,-0.7494278410356068,-0.727252575514804,3.548317383192604,-0.707933296058958,-0.5454868086480852,3.4113149845876425,0.840488841097384,0.12778991697286068,-1.0329623705899096,-1.1043747982071428,-0.5715605408200016,1.0518790629650092,-0.8651908631377996,-0.6053411807968765,1.0446253655257614,0.13223917340419386,-0.4475695134328923,-0.19136706465257222,1.3754163004186917,0.410350732443124,-0.8495477354691628,0.5295336205453669,0.9096109894543655,-0.45380412737761927,-0.6848579116306307,-0.5258074020971268,-0.38053637646705035,0.6943581824594648,0.9706098636419237,-0.36970723468494443,1.3073836477092895,1.4407415834774941,0.6247433697895528,-0.07276199075142961,-0.500818430187767,-0.3768699525036614,0.007724683803863829,0.2097639220540426,0.442356440126802
costa_caparica,-0.5920739638545353,0.07211680044562835,1.7933845995913358,-0.6486542067459312,0.5959140277494875,1.564966645978748,0.43803494172915336,0.42750480596886875,0.15022317866317278,-0.3730191570711206,-0.22260593062146078,0.44404967336079737,-0.9215150450562519,-0.980501735078651,1.160434443600751,0.21656746690775536,0.18932154891207548,-0.218501368430374,0.20434234250081482,1.671577849502397,0.353344546263413,-0.6876761344560132,0.19230091211921854,1.2362188719774287,-0.07685646409264542,0.039406563995192385,1.205892959519365,-0.8509369813899128,0.8809320703135612,0.4574891511197395,-0.7938924433129657,-0.39014352700479726,1.8242882215725942,0.4373818447445923,0.4577545666998518,-0.20273281763995618,-1.1644476524302365,-0.9268579747212812,-0.41223205839525967,-0.4001579481409078,-0.10414640538918883,0.41528295652675984,1.163081929287484,0.0,0.5768928714000985,0.04876311901570795,0.848584529845928,0.7334576855551977,0.9917752297865432,-0.7867285996709363,-0.9332374896685566,1.0184912188854578,-0.8378614051537625,-0.8637628098000332,-0.26753769594933574,0.5011388273247146,0.22397340309407412,-0.18986645961118054,0.6520164187085535,0.42697798039602675,-0.3722592489389304,0.08144721680152082,0.4533314012922266,-0.32644323944035,-0.4991708995653229,-0.7485022072615475,-0.20925804119437755,0.32939808703764706,0.9318556719685228,-0.1970610770980117,0.24893050569470426,1.5087264842890613,0.82967032762967,-0.19557814076225094,-0.13966805432373403,-0.8915858797349666,0.19552293555589526,1.481961540786127,-0.09208582510166831,0.15176675517918434,-0.11559002218219534,-0.10323127543804315,0.8398004512967956,1.4752311486644711,-0.3802887543875061,0.0941899160487726,-0.2966708382058953,-0.3773938839180843,-0.6686488398257274,0.6226029838525678,0.6322741116937469,-0.04249342499917848,-0.16127486625816184,1.1018436877697773,-1.0076371240994624,-0.8341189414684367
praia_corvoeiro,-1.0412688885630612,-0.5292986900351009,0.7422577480489748,-1.2376388811086245,-0.4087922639632762,0.39393051000652973,-0.09562005603835264,0.18278573152292016,-0.4227943691009921,0.12604070980318388,-0.22260593062146078,-0.04170050496290328,-0.17725627172253833,0.5629528479129443,1.083470168663144,-0.6293105306537414,0.7909566145403844,0.6736652655600137,0.2594741222412569,-0.01896866119993614,-0.4648597859392304,-1.3130781042587434,-0.4096924132836832,0.6413527040941329,0.8656352706941858,1.0743711133819727,0.34175297166512614,0.6734045790595007,0.5390198804703614,-0.36566222494292855,1.4997058863625805,1.7766170051501378,0.027408922385289868,0.062269401670587164,0.07449086035191532,-0.43368436536798116,-0.5633287314402826,-0.47760349267882257,-0.3559559402134041,2.339527574556489,1.171053625723206,-1.3544327071964868,-0.24878802285594911,0.0,-0.4361872930098384,-1.683244977240052,0.38888999933493024,0.1480537932072843,-1.5024382816097486,1.5122341495231886,1.4789559528212812,-1.5022602312756033,2.6891547548375994,1.8314911382758916,0.754275878176426,-0.3426411383084893,-0.6796454013420303,1.0902362566591817,1.1144869477827533,-0.3793113481756513,1.4087133541861139,1.8727570811334555,0.18383826889249888,1.811896830289177,1.3195552974665157,-0.013902519896711278,-0.5338771054825575,-0.7034323091869381,-0.5286761731559851,-0.6902940375532407,-0.531329708912442,-0.19325546932197415,-1.685143053042006,2.2202551873257654,2.769152763354174,-0.7514693637521517,-0.8700221546447023,0.055381012627094786,1.6091244793813877,1.6916624147229573,-1.1314037359640914,0.04424173104482837,-0.4276929769270966,-1.006138561205643,-0.9887463238790742,-0.23054342578893267,-0.14069702040663942,0.6161429973143592,-0.1367102630618935,-0.9756043956181368,-1.2853901330546191,-0.22061164252992918,-0.2423527247628773,0.7283168068337013,-0.2500744649924524,-0.9272449503192806
zambujeira,-0.6001261824991964,-0.48544679656021,-0.09061234677841387,-0.7400824363482944,-0.42866962986786594,-0.3287735755853452,1.0301062765228968,-0.49527052241394903,-0.5616807212203949,-1.5635528060488377,-1.786276857913673,-1.4218626198871924,-0.7871078754964755,-0.7994717554263551,1.0321597977371642,1.1278627280106597,-1.279190101004129,-0.853894901262812,0.990924921721573,0.3063598362280574,-0.4436176373986899,-0.6574042915177929,-0.32797146470864685,-0.3254835686506442,-0.5176217137424453,-0.4103041134017145,1.5943763126586938,0.27426349045299137,-0.5100611360444604,-0.3882364121721733,-0.3399663276660604,0.18841861564811954,1.3956496115791266,-0.18543007922693697,-0.3576693161009162,-0.5288914000476075,-0.9889303118023044,-1.0177703989464035,-0.9491945738877227,-0.7346856678605242,-0.6869804000294527,0.5251377973529512,0.24137737903315015,0.0,-0.9427273752148145,0.5654316640116976,-0.592519678292899,0.06575508614878568,0.856898896465988,-0.4075952632767701,-1.003958379260847,-0.5472669918322108,-0.6516349519062187,-0.3878191253816779,0.5254128043415123,1.565340282635708,0.4529267358807056,-0.7466941728864929,-0.5476156843613132,0.5145021963580716,-0.9146461536343626,-0.6671665910066077,0.36288514959877277,-0.3508279990060208,-0.5985907818659411,-0.8497472956018081,-0.6222249429316744,-0.3160184291160862,-0.031179554568871875,-0.5188906905324162,-0.4668094088438865,-0.05352010436470788,1.2829768840166405,-1.5584527686333374,-1.2595744287358523,-0.11314315334683929,0.7083403161202156,0.39659158839710884,-0.7759313318241042,-0.45447469444447475,1.0414960015639914,-0.7416644218293551,-0.3412223977528182,2.6739262995535857,-0.24659520665296705,-0.5440805625466295,-0.5932743238178094,0.40783761366108945,1.463611211396149,0.3142231556161806,0.42466092705438496,-0.5917774744270908,-0.37890605103089947,-0.8374566075010395,-0.5775707803594042,-0.6048822854654016
sesimbra,-0.8671326023540602,-0.8970425559910675,-0.6824179491812951,-1.035328797291842,-1.0042207244018906,-0.6811235262237276,0.3064557682754234,-0.35886573950260947,-0.7466850280241913,-0.3464686575033705,-0.22260593062146078,-0.6672266409695414,0.06993678176782017,0.6208428696011027,0.4115639191777878,0.7170874290939387,-0.8145734347369871,-0.7001046093676575,0.24789147121726962,0.5402280633088834,-0.35554875371869565,-1.000181162156519,-0.9489130542265207,-0.6140459660633099,-0.7573283279889959,-0.935679986060624,-0.02104154235182494,1.2381949713017015,0.180623409743807,-1.1534812545640423,0.5272777076976202,0.282805095598176,-0.5099768502532278,-1.2659255827833986,-1.2448927675404227,-0.20101703045329353,-0.038705386235633445,-0.6028678225680669,-1.013864919470447,0.1339169971913802,-0.06096542613611575,-0.4933887807621852,-1.038660323163969,0.0,-0.4361872930098384,0.36423971675410727,-0.15482205160243984,-0.37549134323677974,-1.8357174549623163,1.3924224712196487,2.6273122724967224,-2.720003181058281,-1.913061907950189,2.657075087990891,0.5573051527837012,-1.0763811793050084,-1.1821383301399728,-0.8557326700069227,-0.7982613744752141,-0.6778438086138621,-0.852714553256256,-0.6584379455324919,-0.4361157191267693,0.5036814962920106,-0.06282022256489554,-0.63096650839301,-1.2926045180021217,-1.085882496061072,-0.40412749938581993,-0.9814869863171509,-0.9082759291795709,-0.27544633239128297,1.013627920168371,-1.5554600240076426,-1.5857330149434814,1.6483244941153883,0.5055498702900058,-1.198441378324402,-0.3808455704721432,-0.6520310509098669,-0.2722406802135841,-0.8432904341620132,-0.66714414310041,-0.8179426997940673,-0.1957365632747284,-0.2793433124962065,-0.3298670860325912,2.1681296431195003,0.9997893006873685,-0.2701933036429698,0.49267761424827533,0.532564975271867,-0.3110153849231367,-0.8159887083375857,-0.8032078464620643,1.2622711769024446
armacao,0.30459505121669556,1.4621625372471618,2.3732603641355063,0.3325017778104873,1.654775907564511,2.14165054215429,0.624146817832889,-0.08954999405837337,-0.47858043790582305,1.3167176889376835,1.3410649966707515,1.6451594706450077,0.566986558334894,1.2962408190704202,0.9966576463803749,-0.2598445684259544,0.2009399918521213,-0.10475294724791688,0.718405507554687,-0.18962031578655433,-0.7935096673985492,0.259421103987455,1.7696768509621856,1.9980194749668918,-0.19222769387215266,0.017123418793023072,1.148073833103311,1.1339464248280353,0.7792558147894946,-0.5891429269254643,0.6911437418241503,1.2628100108465816,0.6165115311885334,-0.017902052701442038,0.8258432216829722,0.7809069654654819,0.8582381515209834,0.6970815252837527,-0.30719059021209977,-0.25948018619664276,0.08311736566613932,0.37597617709494224,-0.6060907638971531,0.0,0.5768928714001003,0.5299306005806524,-0.5059934412610779,-0.6345069909516982,-0.5281154400592606,0.5865910734639588,0.228773426598199,-0.7232665476814869,-0.6516349519062187,0.776573604298255,-0.5495459934596284,-0.1461238583603691,0.013117605375979703,-0.39327851796634233,0.15532804205627843,0.5718723997212486,-0.3458944063306425,0.29736538051154937,0.6173348033260986,-0.026963796617715297,0.14539955165521778,0.7089631105064528,0.04245291166143334,1.359527447657236,2.0357499461536626,-0.08077326062649398,0.7085207184858994,2.5664971293576335,-0.01820874047208922,-0.06454117285923583,-0.22063053921424647,0.4177374267059671,0.7434222414403081,-0.24910203448274076,-0.1420428932492009,0.08012830530434782,0.0596039366826319,-0.14451110818018514,0.09949902901445798,-0.05318409278537498,1.1854780733612733,0.5818327719999467,-0.5262227861809975,-0.4550904652985712,0.45951608359740165,2.5485341607922414,-0.5420296185552848,-0.4431334298062148,-0.3405352038947024,-0.6945280352535379,0.26303676053785824,0.5073007948304448
olhao,-0.0031251494077373693,0.8693894099405614,1.7972733910549412,0.0965794618407238,1.5209972695365714,2.022317578381718,-0.10931493058764617,0.13175063977261392,0.3792206977334035,0.2074805691198963,-0.22260593062146078,-0.40226535200106456,1.330670294884785,1.3732290259827125,-0.35092134389151025,-0.05127632749188299,-0.24671067084614054,-0.5418817187040869,-0.011211647384305948,1.484755533733644,1.0903182018950206,-0.09875639403771164,2.054780126638689,2.852531527182954,-0.8087350622885889,-0.8540802266384451,-0.23304615200850926,1.3363821020449766,0.031163253583787826,-1.190277704968915,0.010191962417352419,0.11036848422336591,-0.12437856126087632,-1.5486140387462783,-1.3619247560438146,2.0241853837802437,-0.29682968784182084,-0.9419118576488155,-1.262400224647974,0.08602894688706147,0.18072884525883046,-0.22266091437994226,-0.7232074695677355,0.0,-0.4361872930098384,0.1530226697144157,0.4936923950041199,-0.24495662797361745,-0.00549334776225202,-0.7633902492584291,-0.5038077909720416,-0.5636114646857533,-0.6516349519062187,0.9634920945277012,0.7259327188249617,1.816409142215734,-0.0645905512408554,-0.9668719302666833,-0.806855273956095,0.460447106897817,-1.0845888608151488,-0.7616363489581522,0.7047512369628233,-0.7434098317751316,-0.8118662737623332,-0.856230982490102,-0.6928821342312845,1.0750024339109367,2.714812838749107,-0.5741243938965643,-0.1543397241781759,1.5535830786668758,0.0322251631210372,-0.37749010296909935,-0.6819528058730959,1.8694183736621026,-1.8394493392435665,-1.8217659979116037,-0.29977808867415795,-0.3890846412390204,-0.8029994896820367,-0.878796584867439,-0.6617973892542584,-0.2781021335383596,-0.15564528915468992,0.7167390301289479,0.1285091273142574,0.8936641816840799,2.465877757112926,1.0322806382277445,-0.9993353653042143,2.4115889288888597,0.7014101555425644,-0.810422019029388,-1.0076371240994624,-1.0346458045613462
monte_gordo,2.7238222512519763,1.277364363533542,-0.2967392033882671,2.442284542839481,0.2720424548661949,-0.6902484052517193,0.20387751958890846,-0.11847373865040864,-0.3203973304147448,0.9861748744841322,1.3410649966707515,2.0123385413235675,-0.8625275419899994,-0.9459147665476251,0.7801118393047058,-0.28178251245431896,0.27006241373817325,-0.2457357773655426,-0.1917447368756321,-0.3144338193726825,0.04142737784201264,2.513724119088279,-0.31289673223129544,-1.044562712235938,-0.9941182870522877,-1.2477099733829529,-1.0267065666304065,0.7326292003376539,0.6860621339219247,-0.27143571958510143,-1.0037962332544468,-1.2459859798030446,-0.9668013473531268,1.0703305730537485,0.4498407490571592,-0.7901405354988397,0.2384952044483528,-0.6672151359743317,-0.7602286203285754,-1.0537333999586818,-1.111276608608532,-0.6255000033531485,0.2830002250032573,0.0,-0.4361872930098384,0.5668765450727601,-0.5955184834954056,-0.657695958013925,0.4077970778980628,-1.109462911381386,-0.3321590263637378,1.57854893943548,-0.15503107657943493,-0.8138548672107343,-1.3162784470988984,-0.2385786094930769,2.0319745445804975,-0.3631952190137382,-0.26298567737553874,-0.2661682674343742,-0.3137678575862563,-0.207321408832115,-0.39998274669644557,-1.700908028807526,-1.184737538667759,-0.44377001061892,2.1981660490907853,1.0042745631410566,-0.42227414122542273,2.03209334963099,1.3750440899795158,0.33825446429044,-0.4755579801001311,-0.5738162659226073,-0.20075665304060755,-0.22337008777139578,-0.37285830034328926,-0.32777513472917313,-1.3768151184327926,-1.7469459709938362,1.4449478475254316,-0.42740704466268103,-0.24517369030329877,0.2524429688277116,-0.7804014783090969,2.6593664753607644,2.3075042667600574,-1.2590070786901502,-0.6439672019665706,0.4781389205278518,0.10811355370832565,-0.02368768214899505,-0.3294740067896172,-0.03141122659296989,0.21740573176140482,1.6287554001597808
albufeira,-0.6385260883066828,-0.26989611887077253,1.0890029043610465,-0.702064458071136,0.07946075512571416,1.0970821931342627,-0.07019926166001487,-0.051202423313943424,-0.40053525835572656,0.12346443281913014,0.16831180120159225,-0.06189838613557483,1.430106742566054,1.156599437158148,-0.7515078545622684,-0.7074967377686957,0.4655658906162192,-0.07002156835532708,0.4185391537257449,-0.03773280289147552,-0.33034072477741305,-0.7606459706771544,0.08223948304067814,1.0270376314023362,0.2421991840020105,0.24485332717118208,-0.3364645649141664,0.8073250318983507,-0.19645406716154984,-0.6267110293074398,1.5009809465790276,2.0133604407660424,0.044193143670329615,-0.7861354230249595,-0.5567065095421605,0.3187215904660897,0.7095119597331979,0.5490470247078741,-0.2414181001879272,1.4908316525676866,1.417279828970583,-0.7581231881679851,-0.7647344226463892,0.0,-0.4361872930098384,-0.7511103223079173,0.5345821310972685,-0.11089737381424437,-0.11615314343200105,0.328343732992066,-0.1744260485673096,-0.8339129588190801,0.17603817363842142,2.2429645030521304,0.9111919947436075,0.616270518668666,-0.4678314422542061,-0.40627612763701904,-0.29826742031313086,-0.17657022971240105,-0.30814959490273597,-0.3816911687435243,-0.3948066180742869,-0.3324532940303455,0.08407157409138065,0.20409379801427308,-0.8372289219541627,-0.13742306551596517,0.93597127322008,-0.6821819657675023,-0.503562472944591,0.9628314424777253,0.02795752369961955,-0.5522424942838746,-0.5626389968774291,0.5899346974138291,1.11139903419176,0.009607528525644705,1.3002163037319447,0.9528781353258131,-1.1400360294052334,-0.3414684591030528,-0.34933924300979136,-0.41295725896473434,-0.5410047481160443,-0.4304457730965557,-0.11471231836865023,0.17425518871995702,0.9451546688332967,2.0631433196357705,-0.47523913842912424,0.5704996958530304,-0.1857876720313695,-0.6055295682627683,0.20721843999456965,1.2836012865760122
faro,-0.10469891290050207,0.22675976549414797,0.9943174848776102,0.12244510752033232,0.8041262670933181,1.1450301102968747,-0.7767991180790402,0.6687194900464868,0.9560208959307472,1.9983502080475222,1.3410649966707515,0.8880279971731045,2.425277163208351,1.285282204568697,-1.2483969746682755,-2.7042759496385362,2.119500176100774,2.16404988788729,-0.04240258284270297,-0.05855210550602803,0.02498857770336037,-0.10583136736664513,0.5550405326790957,0.8788037220090081,-0.08696029480430427,-0.2167111174720069,-0.32900416088740453,1.6573023280468628,0.023569562220585802,-1.1985667186875664,1.7206657971340278,0.8633424704898235,-1.0223555121608776,-1.095309530956379,-0.692694377802183,2.5438837370976306,1.5660670892270758,2.320837593574576,-0.08414657620521401,1.9791275746500228,2.210689686130527,-0.6459340114603137,-1.5147406738908828,0.0,-0.9427273752148132,-1.1293110894225409,1.1708600536701412,1.0330516089853172,0.41645307349141336,-1.0044315438475822,-0.9545311912573295,-1.1298993770820152,0.17603817363842142,0.12729649319192338,0.10186041251475773,-0.15008785437866864,-0.6063203390876389,-0.41501733048133405,-0.5655926374602216,-0.6814262903308959,-0.17083297042982745,-0.43352454279150554,-0.765264467659462,-0.1981580395488415,0.25160152580909634,-0.022975297633441277,-0.5591772412164369,-0.07771158819347043,0.3515794202538803,-0.581182011639537,-0.4676367053127356,0.48880486522547356,-1.567772889277571,0.3721345395465968,0.9384481718018517,1.461285322410236,-0.03714691630399871,-1.2855191157357497,1.6622745908275811,1.569037039217171,-0.6777861017988186,-0.49027677652572216,-0.46584360970540317,-0.35804871172880465,0.5471809593199637,-0.7320321123743465,-0.994963602202261,-0.16234629984710777,-0.5524221765628118,-0.4940071895429237,-1.5057444811485932,1.1896534595511397,4.04052706609447,0.8275004327754553,1.9699774862349024,1.8200607736626753
quarteira,2.41373817771183,2.3176281218615564,0.35245564913391025,2.2083224621381996,1.8643207240099846,0.17890260619579285,0.5700568190669746,0.2680251606561869,0.15333990837737904,1.0118131618700852,1.3410649966707515,2.4872507002986985,-0.11313088181673112,0.758924500260369,1.5636472728861581,-0.44502222978788,0.39100251526039,0.2183866937297266,0.19382744805621255,0.04936593136581469,0.08402121991823844,2.0811538004133854,1.3034211716133168,0.00478590716491184,-0.3453851229194242,0.1627399024944228,1.9382786532866392,0.13697047019959568,0.7979123862338885,-0.09427968189906583,-0.9728150666030182,-0.3925247660005543,2.013107701630841,1.5258095767936173,2.6045435590612365,0.21394628652347325,0.21659263626595418,0.22642356910124234,-0.4369204876075722,-1.0340403893430934,-0.7727656447482986,2.4038186801922263,0.24146641463230606,0.0,-0.4361872930098384,0.5662958009573663,-0.5957784557714491,-0.6371597153678924,-1.243779667870853,0.7992559422895767,1.3019829315907219,0.6153632449580991,-0.3205657016883629,-0.7500457541524144,-0.9988313570682233,-0.36732733247285587,0.09109431017734922,0.7994958582826338,0.6232597577671806,0.07219367967708168,1.0054533867463626,1.092493062718367,0.07011784188777165,-1.2777754127872425,-0.9831488791570153,-0.6004745558000842,1.9922473391682085,2.0331579395002115,0.6664525967540748,2.0418650277496657,2.2292233650343225,1.1466367609949404,-0.8658783192268131,0.7177977816179075,1.29231348629345,-0.705083753613658,1.5789428815640776,2.059958420006613,-0.6183724247227773,0.04305667475768758,1.4707626045918132,0.5151441244228105,0.5912116400622351,-0.39385708857987217,-0.3629079348629827,-0.8980082639348431,-1.057199815449065,-1.339945933899866,-1.028204016649961,-0.2937543525483562,-1.2283138031716918,0.1297555605289256,-0.1993380297333745,-0.4990896059076345,-0.7796547102502684,-0.6743493070560489
